2, 1, 765.905, 1034.69
3, 1, 712.25, 1034.75
6, 1, 733.25, 1030.25
7, 1, 667.25, 1027.25
8, 1, 736.25, 982.25
9, 1, 725.75, 1115.75
9, 2, 725.75, 1115.75
10, 1, 697.25, 952.25
13, 1, 596.75, 899.75
15, 1, 676.25, 1001.75
16, 1, 791.75, 968.75
16, 2, 791.75, 968.75
17, 1, 658.878, 1111.31
17, 2, 658.878, 1111.31
17, 3, 658.878, 1111.31
17, 4, 658.878, 1111.31
17, 5, 658.878, 1111.31
17, 6, 658.878, 1111.31
17, 7, 658.878, 1111.31
17, 8, 658.878, 1111.31
17, 9, 658.878, 1111.31
17, 10, 658.878, 1111.31
17, 11, 658.878, 1111.31
17, 12, 658.878, 1111.31
17, 13, 658.878, 1111.31
17, 14, 658.878, 1111.31
17, 15, 658.878, 1111.31
17, 16, 658.878, 1111.31
17, 17, 658.878, 1111.31
17, 18, 658.878, 1111.31
17, 19, 658.878, 1111.31
17, 20, 658.878, 1111.31
17, 21, 658.878, 1111.31
17, 22, 658.878, 1111.31
17, 23, 658.878, 1111.31
17, 24, 658.878, 1111.31
17, 25, 658.878, 1111.31
17, 26, 658.878, 1111.31
17, 27, 658.878, 1111.31
17, 28, 658.878, 1111.31
17, 29, 658.878, 1111.31
17, 30, 658.878, 1111.31
17, 31, 658.878, 1111.31
17, 32, 658.878, 1111.31
17, 33, 658.878, 1111.31
17, 34, 658.878, 1111.31
17, 35, 658.878, 1111.31
17, 36, 658.878, 1111.31
17, 37, 658.878, 1111.31
17, 38, 658.878, 1111.31
17, 39, 658.878, 1111.31
17, 40, 658.878, 1111.31
17, 41, 658.878, 1111.31
17, 42, 658.878, 1111.31
17, 43, 658.878, 1111.31
17, 44, 658.878, 1111.31
17, 45, 658.878, 1111.31
17, 46, 658.878, 1111.31
17, 47, 658.878, 1111.31
17, 48, 658.878, 1111.31
17, 49, 658.878, 1111.31
17, 50, 658.878, 1111.31
17, 51, 658.878, 1111.31
17, 52, 658.878, 1111.31
17, 53, 658.878, 1111.31
17, 54, 658.878, 1111.31
17, 55, 658.878, 1111.31
17, 56, 658.878, 1111.31
17, 57, 658.878, 1111.31
17, 58, 658.878, 1111.31
17, 59, 658.878, 1111.31
17, 60, 658.878, 1111.31
17, 61, 658.878, 1111.31
17, 62, 658.878, 1111.31
17, 63, 658.878, 1111.31
17, 64, 658.878, 1111.31
17, 65, 658.878, 1111.31
17, 66, 658.878, 1111.31
17, 67, 658.878, 1111.31
17, 68, 658.878, 1111.31
17, 69, 658.878, 1111.31
17, 70, 658.878, 1111.31
17, 71, 658.878, 1111.31
17, 72, 658.878, 1111.31
17, 73, 658.878, 1111.31
17, 74, 658.878, 1111.31
17, 75, 658.878, 1111.31
17, 76, 658.878, 1111.31
17, 77, 658.878, 1111.31
17, 78, 658.878, 1111.31
17, 79, 658.878, 1111.31
17, 80, 658.878, 1111.31
17, 81, 658.878, 1111.31
17, 82, 658.878, 1111.31
17, 83, 658.878, 1111.31
17, 84, 658.878, 1111.31
17, 85, 658.878, 1111.31
17, 86, 658.878, 1111.31
17, 87, 658.878, 1111.31
17, 88, 658.878, 1111.31
17, 89, 658.878, 1111.31
17, 90, 658.878, 1111.31
17, 91, 658.878, 1111.31
17, 92, 658.878, 1111.31
17, 93, 658.878, 1111.31
17, 94, 658.878, 1111.31
17, 95, 658.878, 1111.31
17, 96, 658.878, 1111.31
17, 97, 658.878, 1111.31
17, 98, 658.878, 1111.31
